Course	Room	Teacher	Time	Days	Students
258	13	901	(3, 5)	MW	
262	26	104	(8, 9)	MWF	42
264	26	204	(6, 9)	T	60
268	6	127	(4, 5)	MW	9 18
272	14	448	(8, 11)	MW	33
274	24	948	(6, 7)	TTH	8
275	28	308	(4, 6)	MWF	86
276	7	192	(9, 11)	TTH	80
277	4	741	(10, 13)	MW	25
279	18	236	(11, 12)	TTHF	86
280	2	726	(8, 10)	TTH	11
282	7	77	(4, 5)	TTHF	
308	30	275	(11, 13)	MWF	
310	12	762	(2, 4)	MWF	
315	1	382	(10, 13)	T	31 100
317	22	809	(11, 12)	TTHF	25
326	13	509	(2, 3)	TTHF	
330	1	881	(3, 6)	TH	33 36 44
332	9	156	(12, 14)	TTH	84
335	2	789	(0, 2)	TTH	6
337	23	503	(4, 5)	TTH	90
344	1	65	(0, 3)	F	53
347	29	410	(0, 2)	MW	7
348	3	792	(7, 8)	TTHF	69
349	14	415	(12, 13)	MWF	
350	4	469	(9, 11)	TTHF	43
358	16	97	(9, 12)	MW	38
359	25	978	(0, 2)	MW	14 18 80
363	22	829	(8, 10)	TTH	
365	27	620	(0, 1)	MW	34
367	26	890	(6, 9)	TH	70
369	15	256	(12, 13)	MWF	12
372	12	744	(5, 7)	TTHF	
373	20	886	(8, 11)	M	
376	16	799	(0, 2)	TTH	43 54
380	19	383	(4, 5)	TTHF	73
386	18	791	(0, 2)	TTHF	
391	18	680	(6, 7)	TTHF	
393	5	345	(11, 13)	TTH	88
396	20	248	(6, 8)	TTH	
400	19	839	(2, 3)	MWF	38 76
402	5	736	(8, 11)	MW	64
410	27	347	(0, 1)	TTHF	59
412	2	90	(3, 5)	TTHF	7
416	24	17	(10, 13)	M	6
417	20	807	(12, 14)	MWF	
419	14	937	(8, 9)	TTHF	50
420	15	719	(3, 4)	MW	
423	4	153	(2, 3)	MW	66 89
427	27	783	(2, 5)	MW	47
431	27	995	(9, 10)	MWF	
432	18	623	(6, 7)	MW	50
436	5	702	(8, 10)	TTHF	
437	15	723	(11, 14)	TTH	22
440	13	964	(8, 10)	MW	37
443	21	924	(8, 10)	TTH	90
444	24	967	(8, 11)	TTH	9
446	9	338	(12, 14)	MWF	31
447	9	176	(10, 11)	MW	21
456	6	291	(9, 10)	MWF	65
458	30	200	(0, 1)	MW	20
459	4	194	(0, 2)	TTH	26
465	14	287	(12, 14)	TTH	61
467	26	683	(10, 12)	TTHF	
471	11	13	(11, 13)	TTHF	71
475	11	7	(11, 14)	MW	48
476	25	494	(0, 1)	TTHF	18
477	23	511	(9, 10)	MWF	51
479	20	936	(4, 5)	TTHF	78
481	9	11	(0, 2)	TTH	22
488	10	67	(2, 4)	MW	
490	25	747	(3, 5)	MW	1 24
492	6	397	(2, 4)	TTH	28 77
502	10	911	(6, 8)	TTH	63
508	21	725	(13, 14)	MWF	75
509	4	326	(4, 5)	MWF	3
511	20	477	(9, 10)	TTHF	85
517	9	678	(0, 2)	MW	
520	16	889	(10, 12)	TTHF	47
521	1	148	(0, 2)	TTH	16 70
522	23	679	(11, 13)	TTHF	63
525	11	685	(5, 6)	TTH	79
534	9	257	(6, 9)	MW	7
538	22	661	(0, 3)	TTH	17
544	17	578	(13, 14)	MWF	79
545	29	868	(7, 9)	MWF	13
546	15	570	(3, 4)	TTHF	16
552	26	695	(3, 5)	TTHF	50
555	4	331	(6, 9)	MW	6
557	8	826	(0, 3)	TTH	76
558	12	944	(8, 9)	TTHF	59
559	7	245	(4, 6)	MW	72
566	21	208	(0, 2)	MW	35 83
568	27	949	(6, 8)	MWF	49
571	6	633	(0, 1)	TTHF	97
572	17	980	(12, 14)	TTH	91
573	1	608	(13, 14)	MWF	19 91
574	14	66	(0, 1)	TTHF	40
575	3	478	(2, 4)	MWF	22
579	22	25	(2, 5)	F	75
581	11	691	(0, 1)	MWF	23
583	3	313	(0, 1)	TTH	56
585	7	500	(12, 14)	TTH	
586	21	41	(9, 10)	MWF	58 83
589	24	253	(2, 4)	MW	2 39
590	20	915	(2, 3)	MWF	41
607	16	20	(13, 14)	TTHF	94
608	8	573	(7, 9)	TTH	83
618	19	250	(11, 13)	MW	
621	26	582	(10, 12)	MW	42
626	8	23	(11, 13)	TTHF	81
627	22	229	(9, 10)	MWF	10
628	3	562	(10, 13)	M	7
630	11	351	(9, 10)	TTHF	67
633	7	571	(11, 12)	MWF	73
634	28	58	(0, 1)	TTHF	88
639	22	930	(13, 14)	TTHF	28
643	23	963	(0, 3)	TTH	58
646	28	878	(10, 12)	MWF	87
647	10	119	(11, 13)	MWF	51 66
650	13	165	(8, 10)	TTHF	
652	12	694	(7, 10)	MW	43
657	6	764	(5, 6)	TTH	93
666	19	210	(4, 7)	MW	84
668	29	619	(11, 14)	TTH	29 75
670	23	60	(0, 2)	MW	29
672	20	973	(6, 8)	WF	94
673	18	113	(3, 5)	TTH	88
680	23	391	(4, 5)	MWF	27
695	25	552	(8, 10)	MWF	14 70
697	21	260	(11, 12)	MWF	69
699	14	676	(5, 6)	TTH	55 64
707	1	339	(7, 9)	TTH	23 57
708	30	470	(5, 6)	MWF	23
710	7	888	(0, 1)	MW	64
711	15	305	(0, 1)	TTH	13
714	10	882	(7, 8)	MW	41
721	4	548	(0, 1)	MWF	39
722	24	61	(12, 14)	WF	35 98
723	16	437	(3, 5)	MWF	29
724	15	569	(9, 11)	MW	9
732	9	533	(10, 11)	TTH	46
733	28	857	(13, 14)	MWF	87
734	13	972	(0, 2)	MW	11
737	18	489	(0, 3)	MW	27
744	2	372	(6, 8)	MWF	5
745	17	295	(7, 9)	MW	56
746	2	157	(13, 14)	MW	5
752	26	321	(0, 2)	MWF	
760	16	98	(6, 9)	TTH	46
761	13	611	(11, 12)	MWF	40
765	21	642	(6, 8)	MW	53 87
766	1	834	(10, 12)	MWF	
767	26	184	(6, 7)	MWF	
770	27	251	(11, 13)	MW	59
772	13	42	(6, 7)	MWF	35
774	10	664	(2, 5)	TTH	57
776	20	693	(0, 1)	MWF	30 72
777	14	180	(6, 7)	MWF	32
780	30	869	(2, 4)	MW	20 99
781	19	309	(6, 8)	TTH	81
786	14	660	(10, 11)	TTHF	55
791	17	386	(0, 2)	MWF	26
793	8	907	(4, 6)	TTH	
795	22	615	(4, 7)	TTH	19
804	24	814	(3, 5)	TTH	8 48
817	20	4	(4, 7)	M	52
818	15	720	(8, 10)	TTH	
820	21	473	(11, 14)	TTH	92
823	11	645	(5, 6)	MWF	38
824	28	867	(8, 10)	TTH	96
825	5	406	(3, 5)	TTH	84
829	22	363	(5, 7)	MW	12 45
840	26	740	(0, 2)	TTH	66
841	12	312	(12, 13)	TTHF	68
843	9	946	(3, 6)	TTH	41
845	29	529	(8, 10)	TTH	19
846	28	150	(0, 3)	MW	85
847	7	624	(2, 3)	MWF	69
857	14	733	(3, 4)	MWF	26
858	23	530	(6, 7)	MWF	48
862	1	910	(3, 6)	T	20
863	20	346	(11, 14)	TTH	89
865	18	991	(11, 13)	MW	65
866	30	879	(4, 7)	TTH	53
867	17	824	(3, 5)	TTH	86
870	13	883	(13, 14)	MWF	45
876	9	485	(7, 8)	TTHF	54
879	30	866	(9, 12)	TTH	
881	1	330	(10, 13)	TH	36 99
887	11	563	(3, 4)	TTHF	
889	20	520	(0, 3)	TTH	
892	24	328	(10, 11)	WF	13
894	11	798	(2, 4)	MW	34
896	10	969	(0, 1)	MWF	21
898	2	684	(11, 12)	TTHF	
901	12	258	(0, 1)	MWF	31
906	27	819	(5, 8)	TTH	62
907	4	793	(12, 14)	TTH	
910	10	862	(9, 10)	MW	46 52
916	26	933	(3, 5)	MW	32
918	10	439	(0, 1)	TTH	
919	10	300	(5, 6)	MWF	37
921	15	931	(5, 8)	M	8 28
926	30	214	(9, 10)	MWF	30 40 100
932	15	390	(7, 8)	WF	30 51
935	7	117	(6, 8)	TTHF	78
937	11	419	(0, 2)	TTH	52
945	1	37	(7, 9)	MWF	
946	28	843	(7, 9)	MWF	
948	24	274	(7, 8)	MW	
949	27	568	(2, 4)	TTHF	
958	25	749	(11, 14)	MW	15 44
964	14	440	(0, 2)	MW	
965	2	785	(9, 12)	M	5
968	3	435	(4, 6)	TTH	27
969	8	896	(9, 10)	MWF	78
970	25	44	(6, 7)	MWF	11
973	11	672	(7, 8)	TTHF	
975	8	704	(3, 5)	MW	15
980	21	572	(3, 5)	MW	43 90
983	13	246	(4, 7)	TTH	61
988	16	484	(0, 2)	MW	24
989	8	692	(11, 12)	MW	37
990	24	271	(12, 14)	TTH	11 60
991	22	865	(0, 1)	MWF	
992	7	790	(0, 2)	TTH	75
994	21	658	(5, 7)	TTH	85
999	7	550	(7, 10)	MW	44
1000	28	512	(2, 3)	TTHF	89
