Course	Room	Teacher	Time	Days	Students
7304	3	1860	(8, 10)	MW	6
7343	25	9620	(7, 10)	TTH	57
7399	13	3938	(0, 1)	MWF	19
7438	11	3324	(7, 9)	TTH	
7461	21	7054	(11, 13)	MW	71
7471	17	8348	(4, 6)	TTH	22
7552	17	7185	(0, 3)	TTH	
7557	18	3641	(9, 11)	MW	49
7610	16	4716	(10, 13)	T	
7620	28	7998	(3, 4)	TTH	42
7670	15	7241	(11, 14)	MW	32
7675	24	366	(10, 12)	MWF	39
7679	5	8416	(0, 1)	MWF	
7685	21	9013	(0, 3)	TTH	77
7691	25	1799	(7, 9)	MWF	31
7708	2	8668	(8, 11)	TTH	9
7734	15	4227	(2, 5)	MW	21
7762	25	4929	(10, 11)	MWF	36
7773	5	4356	(11, 14)	F	58
7884	7	2911	(11, 13)	TTH	56
7899	21	77	(6, 7)	MWF	67
7917	30	1684	(13, 14)	TTH	96
7919	25	2259	(0, 2)	MWF	
7925	16	7001	(3, 6)	TH	64
7968	23	3869	(9, 11)	MWF	
8007	18	2049	(0, 2)	MWF	30
8067	7	1441	(5, 7)	MW	41
8116	24	7601	(7, 9)	TTHF	75
8118	11	8880	(2, 5)	MW	
8154	20	6892	(0, 2)	MWF	37
8181	14	7430	(9, 11)	MWF	25
8288	28	1752	(13, 14)	MWF	31
8302	3	9346	(13, 14)	MWF	50
8303	1	2871	(0, 2)	MW	11
8311	1	2945	(8, 11)	TTH	16
8334	11	1433	(10, 13)	TTH	65
8342	8	3593	(6, 9)	TH	59
8343	29	6205	(12, 13)	MWF	42
8429	23	9859	(12, 14)	MWF	72
8459	13	6640	(12, 13)	MW	33
8565	20	5112	(3, 6)	TTH	72
8597	27	2889	(6, 7)	TTHF	
8655	13	1122	(9, 11)	MW	29
8657	27	9581	(10, 12)	MWF	51
8659	10	1809	(0, 1)	MWF	
8667	22	865	(0, 2)	MW	3
8683	4	1143	(13, 14)	TTHF	69
8684	13	6847	(6, 8)	TTH	49
8720	17	235	(3, 4)	MW	1
8771	11	5142	(9, 12)	MW	53
8813	25	4427	(5, 6)	MW	29
8832	28	9331	(5, 6)	MWF	14
8868	2	7459	(5, 8)	F	54
8889	30	2779	(2, 3)	MWF	15 43
8899	16	9156	(10, 13)	TH	
8918	4	5937	(0, 3)	MW	
8945	12	9699	(5, 8)	TTH	18
8963	13	1833	(4, 5)	TTHF	35
8971	10	3127	(4, 7)	MW	17
9066	7	4431	(0, 2)	MWF	31
9095	12	6898	(12, 14)	TTH	
9157	26	4520	(0, 2)	MW	
9186	16	1027	(3, 4)	MWF	18
9192	26	6588	(5, 7)	TTHF	
9362	10	5315	(7, 8)	TTHF	29
9378	18	1108	(12, 14)	TTH	
9408	30	8374	(4, 5)	MWF	30
9421	23	2543	(6, 9)	TTH	77
9509	23	6146	(0, 1)	TTHF	73
9513	26	1096	(0, 2)	TTH	18
9633	10	5025	(13, 14)	TTH	72 73
9641	9	3054	(9, 12)	TTH	
9666	2	5256	(8, 10)	MW	3
9711	11	7476	(13, 14)	MWF	59
9749	24	3093	(13, 14)	TTHF	76
9750	2	7634	(3, 4)	TTHF	
9822	2	91	(5, 7)	TTH	10
9839	1	5931	(0, 3)	TTH	
9851	16	7893	(7, 10)	W	
9917	9	4837	(5, 6)	MWF	
