Course	Room	Teacher	Time	Days	Students
3896	21	3033	(0, 1)	MWF	36
3897	3	6024	(2, 5)	MW	11
3915	28	175	(7, 10)	TH	79
3920	18	6882	(0, 2)	TTH	
3921	27	1960	(0, 2)	TTHF	33
3948	1	2356	(5, 8)	MW	25
3949	16	3427	(0, 2)	MW	24
3964	10	7057	(6, 8)	MWF	39
3995	7	260	(10, 13)	WF	24
4009	24	3108	(2, 5)	TTH	42
4032	1	9341	(5, 6)	TTHF	32
4095	22	8216	(3, 6)	TTH	
4104	16	8958	(3, 4)	MWF	27
4141	30	1037	(6, 9)	MW	63
4164	10	2154	(5, 6)	TTH	46
4171	21	9167	(2, 4)	TTHF	51
4214	5	7563	(13, 14)	TTH	48
4244	25	9855	(6, 8)	TTHF	
4259	26	6320	(4, 6)	TTH	75
4330	4	3167	(13, 14)	TTH	73
4416	12	4113	(6, 7)	TTHF	64
4446	8	5537	(0, 2)	MW	30
4447	23	5159	(0, 1)	TTHF	6
4448	27	952	(4, 5)	MWF	5
4479	18	8084	(9, 10)	TTHF	
4525	3	4607	(2, 3)	TTHF	20
4527	13	950	(7, 10)	TTH	60
4532	4	7818	(7, 8)	TTH	71
4606	11	979	(10, 12)	MW	15
4643	2	6318	(0, 2)	TTH	10
4646	17	4649	(6, 8)	TTH	47
4651	13	7428	(13, 14)	TTHF	63
4658	10	7744	(0, 1)	MWF	42
4832	23	646	(0, 3)	MW	3
4870	17	8168	(12, 14)	TTH	55
4931	7	8751	(10, 13)	M	13
4962	15	818	(0, 3)	MW	12
4984	23	1337	(11, 13)	MW	18
5011	29	7166	(6, 9)	TTH	72
5014	12	5583	(8, 9)	TTHF	66
5020	27	8937	(8, 10)	TTHF	
5084	6	3348	(6, 9)	TTH	68
5090	1	7619	(7, 10)	F	54
5147	18	1476	(9, 12)	MW	
5195	16	5793	(9, 10)	MWF	30
5197	12	9599	(0, 3)	MW	41
5211	8	4298	(9, 11)	TTH	69
5221	10	9219	(2, 5)	MW	36
5245	14	1139	(0, 3)	MW	
5261	14	2509	(4, 7)	F	95
5274	25	3404	(0, 2)	TTH	76
5286	9	3232	(5, 7)	TTHF	
5320	22	1502	(7, 10)	TTH	83
5339	28	7782	(7, 10)	T	24
5397	1	5830	(3, 4)	TTHF	29
5424	28	8034	(6, 9)	MW	5
5439	21	9403	(2, 4)	MW	40
5456	19	1192	(12, 13)	TTHF	81
5487	13	4044	(3, 6)	TTH	60
5509	14	4801	(11, 13)	TTHF	11
5584	12	5306	(10, 11)	TTHF	67
5596	4	3207	(10, 12)	TTHF	61
5615	14	9711	(3, 5)	TTH	9
5664	26	4291	(3, 4)	MWF	
5700	23	3721	(8, 11)	TTH	
5723	27	2162	(12, 14)	MW	30
5745	5	901	(13, 14)	MWF	29
5782	25	6929	(12, 13)	MW	72
5797	13	3780	(4, 6)	MW	
5798	15	5410	(12, 13)	TTHF	22
5989	2	2124	(6, 9)	W	53
5995	21	8583	(5, 8)	TTH	61
6015	14	58	(7, 10)	MW	3
6054	4	6459	(5, 6)	TTH	70
6056	20	1423	(12, 14)	MW	40
6067	14	9937	(8, 10)	TTH	10
6081	3	6763	(10, 13)	MW	14
6099	26	5858	(0, 3)	TTH	74 99
6134	17	8613	(0, 1)	TTHF	39
6147	6	5582	(12, 14)	TTHF	60 85
6155	13	6631	(10, 13)	MW	57
6223	20	9326	(4, 6)	MWF	21
6234	10	6434	(9, 11)	TTH	51
6331	2	5053	(6, 9)	M	8
6368	11	3215	(11, 14)	TTH	31 56
6394	8	907	(7, 8)	MWF	38
6402	4	2174	(3, 5)	MWF	42
6426	16	7474	(3, 5)	TTH	34
6429	30	8191	(3, 5)	MWF	54
6445	18	8012	(7, 8)	MWF	6
6451	9	2563	(3, 4)	MWF	
6454	15	1105	(3, 6)	TTH	19
6456	22	9214	(10, 11)	MWF	78
6457	1	6672	(13, 14)	TTHF	43
6503	28	6387	(0, 2)	TTH	35
6547	19	5708	(8, 10)	TTH	86
6552	6	2933	(3, 5)	TTH	67
6558	18	2357	(7, 8)	TTH	84
6581	26	8138	(0, 2)	MWF	70
6618	9	2737	(13, 14)	MW	45
6664	22	1410	(11, 14)	TTH	84
6677	10	9158	(12, 13)	TTH	51
6683	2	2520	(6, 7)	TTHF	13
6687	8	2005	(7, 8)	TTH	65
6708	15	7288	(8, 10)	MW	17
6745	9	3775	(5, 8)	MW	43
6753	29	4392	(0, 2)	MW	
6782	24	9416	(4, 7)	MW	
6789	19	8617	(0, 1)	TTHF	78
6798	17	4380	(2, 3)	MWF	
6838	6	9313	(10, 13)	MW	56
6861	17	5252	(4, 6)	MW	29
6870	9	8976	(0, 1)	TTHF	46
6905	19	3187	(4, 7)	MW	57
6992	19	2876	(12, 14)	MW	66
7006	30	2696	(3, 6)	TTH	66
7016	1	7780	(10, 12)	TTH	
7025	6	2514	(2, 4)	MWF	
7102	4	3867	(0, 2)	MW	38
7188	30	739	(10, 12)	TTHF	
7221	25	1029	(0, 1)	MWF	66
7251	17	2121	(0, 1)	MW	
7274	26	8839	(5, 6)	MWF	72
7275	7	7244	(0, 1)	MWF	
7408	11	5369	(13, 14)	MWF	21
7423	11	3980	(0, 3)	MW	1
7440	17	971	(2, 3)	TTH	
7463	26	8871	(7, 8)	MWF	73
7482	29	1333	(9, 11)	MWF	58
7496	14	8752	(4, 6)	MW	
7551	9	3359	(10, 11)	TTH	
7577	25	900	(11, 13)	TTHF	
7664	23	1849	(7, 10)	WF	35
7714	23	2828	(12, 14)	TTH	34 80
7732	2	3023	(3, 5)	TTH	12
7787	30	3102	(0, 2)	MWF	
7802	9	3302	(8, 9)	TTHF	
7814	10	6278	(0, 1)	TTH	44
7875	24	8028	(8, 11)	MW	26
7961	17	4220	(9, 11)	TTH	49
8006	29	7947	(12, 14)	TTHF	65
8017	18	323	(3, 6)	TTH	
8019	18	8234	(11, 12)	TTHF	20
8051	24	2216	(12, 13)	TTH	62
8057	13	7758	(0, 3)	MW	
8062	8	9485	(0, 2)	TTHF	52
8102	2	9150	(13, 14)	TTHF	20
8115	11	3384	(0, 1)	TTHF	30
8131	23	6873	(4, 6)	MW	1
8134	16	1561	(13, 14)	TTHF	57
8149	29	681	(10, 11)	TTH	
8170	1	8658	(9, 11)	MW	
8213	9	9993	(2, 3)	TTH	56
8220	18	4834	(13, 14)	MW	10
8244	18	7197	(3, 6)	MW	
8268	18	7679	(0, 2)	MW	2 86
8354	20	5613	(0, 3)	TTH	80
8365	12	1290	(12, 14)	TTH	74
8447	27	2343	(13, 14)	TTHF	
8450	20	4012	(10, 11)	MW	12
8533	3	8283	(6, 7)	MWF	9
8557	15	6486	(7, 9)	TTHF	21
8602	28	5476	(13, 14)	TTHF	61
8629	24	3970	(9, 10)	TTHF	
8674	10	9569	(7, 8)	TTH	
8701	19	4391	(4, 7)	TTH	81
8705	7	3371	(4, 5)	MW	7
8740	21	9681	(9, 12)	T	75
8760	6	6176	(10, 11)	TTHF	57
8817	26	4970	(9, 12)	MW	73
8837	9	5833	(9, 10)	MW	44
8845	15	6173	(11, 13)	MW	17
8864	28	3687	(7, 10)	F	85
9026	22	9055	(12, 14)	MWF	78
9033	14	3529	(11, 13)	MW	6
9043	28	7255	(0, 1)	MWF	11
9094	15	7358	(10, 11)	TTHF	22
9145	23	8888	(7, 10)	M	4
9146	28	5873	(3, 4)	TTH	
9159	6	6171	(8, 9)	MWF	56
9190	7	3895	(6, 8)	TTH	20
9192	2	5934	(10, 13)	MW	5
9195	3	6622	(8, 9)	MWF	13
9210	13	8083	(0, 3)	F	100
9221	1	5799	(0, 2)	MWF	19
9335	8	8249	(3, 6)	TTH	58
9440	8	5804	(9, 11)	MWF	48
9454	5	3122	(4, 5)	TTHF	28
9473	5	9770	(7, 10)	MW	19
9479	2	9867	(0, 1)	MWF	5
9485	6	8062	(5, 7)	MWF	55
9498	3	7981	(6, 8)	TTH	27
9522	29	4441	(4, 5)	TTHF	71
9581	24	3092	(6, 8)	TTH	53
9605	25	621	(6, 8)	MW	69
9640	8	2002	(3, 4)	MWF	
9708	29	8894	(12, 14)	MW	65
9709	19	2041	(2, 3)	TTHF	78
9812	21	5297	(0, 1)	TTH	68
9814	2	3909	(10, 12)	TTH	16
9866	30	2907	(13, 14)	MWF	71
9879	22	3345	(8, 9)	MWF	77
9923	17	7954	(7, 9)	MW	31
9938	27	9196	(6, 7)	MWF	10
9950	5	6468	(0, 1)	MW	13
9956	26	6361	(12, 14)	TTH	77
