Course	Room	Teacher	Time	Days	Students
378	28	39	(2, 5)	M	84
381	20	146	(6, 9)	TTH	15
382	11	44	(0, 1)	TTHF	45 48
383	3	975	(9, 11)	TTHF	51
391	23	722	(3, 6)	M	58
396	12	915	(0, 1)	TTH	46
398	28	676	(0, 1)	MWF	83
399	3	587	(7, 8)	TTH	43 82
400	24	162	(13, 14)	MWF	81 96
402	2	704	(5, 7)	MW	
403	8	990	(3, 4)	MWF	14
405	7	836	(13, 14)	TTH	75 92
406	28	863	(5, 7)	TTH	93
407	18	804	(4, 6)	TTH	70
408	16	190	(5, 6)	MWF	32
411	23	462	(0, 2)	TTHF	65
415	30	203	(3, 6)	MW	1
420	23	996	(0, 2)	MW	38 90
425	22	512	(11, 14)	MW	80
428	27	430	(0, 1)	MWF	5
429	14	257	(8, 9)	MWF	5
432	16	763	(11, 12)	MWF	34 70
434	29	164	(6, 8)	MW	24
436	15	903	(9, 10)	MWF	23
438	9	238	(5, 7)	TTH	39
444	7	937	(6, 7)	MWF	22
445	1	76	(6, 9)	WF	9
455	1	582	(3, 5)	MWF	4
463	19	423	(3, 6)	TTH	41
464	13	131	(8, 11)	TTH	55
474	23	374	(13, 14)	MWF	73
475	4	292	(10, 12)	MW	22
476	19	192	(7, 9)	TTH	42
492	26	865	(13, 14)	MWF	
496	9	167	(0, 2)	MWF	
497	21	927	(12, 14)	MW	79
501	8	967	(0, 2)	TTH	59
503	12	830	(4, 5)	TTHF	
504	25	901	(2, 5)	MW	10
505	7	954	(0, 3)	TTH	
507	23	924	(6, 7)	TTHF	80
508	11	850	(13, 14)	MW	37
509	7	670	(11, 12)	TTHF	71
510	24	591	(8, 10)	MW	63 88
513	25	274	(13, 14)	MW	29
517	23	198	(8, 9)	TTHF	
518	6	491	(13, 14)	MWF	
519	6	66	(2, 5)	TTH	82
520	26	768	(6, 8)	MW	50
522	7	135	(2, 5)	WF	79
523	18	93	(7, 9)	TTH	75
525	17	293	(5, 8)	MW	51
527	25	731	(6, 8)	MW	7
528	17	241	(11, 13)	MW	59
529	5	107	(9, 11)	TTHF	26
530	18	765	(0, 1)	MWF	41
539	12	340	(0, 2)	MW	11
542	11	912	(13, 14)	TTHF	64
552	25	338	(10, 11)	TTHF	30
553	27	783	(9, 11)	MWF	72
558	5	154	(6, 8)	MWF	
567	16	946	(3, 5)	TTH	44
568	16	984	(3, 4)	MWF	32
570	18	690	(2, 3)	MWF	46
571	23	213	(11, 12)	MWF	63
578	9	630	(8, 10)	TTHF	47 94
582	6	455	(3, 5)	MWF	68
583	2	165	(5, 6)	TTHF	81
585	14	952	(12, 14)	TTH	19
586	2	833	(7, 10)	TTH	84
587	3	399	(0, 3)	T	21
588	24	819	(0, 2)	TTH	78
589	15	620	(11, 12)	MWF	25
594	2	395	(8, 9)	MWF	
595	28	685	(2, 4)	WF	95
597	16	100	(13, 14)	MWF	38 43
599	10	633	(0, 1)	MW	
600	27	121	(9, 10)	TTH	58
601	17	109	(0, 2)	TTH	75
605	11	345	(3, 5)	MW	69
609	26	688	(4, 5)	MWF	
610	17	624	(9, 10)	MWF	54
613	14	489	(5, 7)	MW	2
614	19	554	(10, 12)	TTH	
618	29	715	(3, 4)	TTH	
623	30	394	(13, 14)	TTHF	95
624	22	610	(7, 9)	TTH	
625	1	153	(7, 10)	M	3 35
626	29	233	(9, 10)	MWF	28
627	12	793	(2, 3)	TTHF	50 56
629	13	607	(5, 7)	TTH	50 66
631	2	339	(10, 12)	MWF	96
636	28	191	(11, 13)	TTH	
637	18	846	(10, 12)	TTH	79
638	28	488	(0, 2)	TTH	89
643	27	483	(6, 8)	MW	8
645	21	300	(5, 6)	TTHF	86
651	25	235	(12, 14)	TTH	40 100
652	3	753	(4, 6)	MW	18 49
653	19	569	(0, 2)	TTHF	
655	29	860	(12, 14)	TTH	84
657	15	320	(9, 11)	TTH	76 92 98
659	21	3	(0, 3)	MW	60
661	8	481	(12, 13)	TTHF	56 77
663	9	97	(0, 1)	TTH	28
664	20	789	(9, 12)	M	
665	7	742	(4, 7)	TTH	62
668	28	307	(6, 7)	MWF	93
671	12	723	(6, 8)	TTHF	
672	10	770	(7, 10)	MW	29
676	28	398	(8, 10)	TTH	
677	14	534	(10, 11)	MWF	7
678	29	313	(0, 2)	TTH	32
679	20	368	(3, 6)	W	98
683	24	270	(0, 1)	MWF	27
693	10	611	(4, 6)	MW	25
694	30	773	(7, 9)	MWF	10
696	22	384	(11, 13)	TTHF	85
697	14	758	(9, 11)	TTH	13
698	21	759	(3, 4)	TTHF	
707	4	20	(0, 1)	MW	3
709	2	111	(3, 4)	MWF	
712	18	263	(10, 12)	MWF	99
717	3	79	(8, 11)	MW	
725	10	158	(9, 10)	TTHF	
727	20	965	(7, 8)	MWF	11
731	25	527	(3, 5)	TTH	26
746	16	176	(13, 14)	TTH	60
747	4	278	(6, 9)	TTH	91
751	13	920	(12, 14)	TTH	58
753	3	652	(0, 1)	MWF	9
754	1	370	(10, 13)	F	
755	9	136	(6, 9)	MW	13
757	13	389	(4, 7)	MW	23
758	15	697	(4, 6)	MW	20 77
762	26	427	(9, 10)	TTHF	74
764	27	914	(3, 5)	MWF	36
770	11	672	(10, 12)	TTHF	60
773	17	694	(11, 13)	TTHF	78
776	25	886	(0, 1)	MWF	61
777	21	181	(7, 9)	TTH	
788	19	28	(8, 9)	MWF	36
789	19	664	(13, 14)	TTH	83
794	30	535	(6, 8)	TTH	17
796	30	152	(9, 12)	TTH	44 61
800	1	739	(9, 11)	TTH	8
801	17	273	(0, 2)	MWF	32
802	30	112	(10, 12)	MW	11
803	2	360	(0, 2)	TTH	80
809	28	16	(8, 10)	MWF	
812	13	543	(5, 8)	F	97
813	14	223	(5, 8)	T	12
822	29	188	(11, 14)	M	
824	26	896	(0, 3)	MW	
825	10	326	(11, 13)	TTH	62
826	12	170	(10, 11)	MW	30
827	10	837	(4, 6)	TTHF	40 89
828	14	2	(0, 1)	TTHF	8
829	17	786	(5, 6)	TTHF	64
830	13	503	(0, 2)	TTH	38
831	11	459	(9, 12)	MW	
832	19	409	(13, 14)	MWF	52 66
836	7	405	(13, 14)	MW	67
837	13	827	(0, 3)	MW	21 93
840	5	214	(3, 5)	MW	11
854	12	718	(9, 12)	TTH	
859	6	323	(11, 12)	MWF	76
862	1	220	(12, 13)	TTH	8
868	5	716	(12, 14)	TTH	35
872	4	871	(6, 7)	MWF	88
875	8	276	(6, 7)	MWF	17
876	18	422	(4, 7)	MW	53
877	24	303	(3, 5)	MWF	16
882	16	473	(7, 9)	TTHF	
884	9	702	(2, 4)	TTH	36
885	1	347	(0, 1)	TTHF	6
887	21	650	(4, 6)	MW	78
889	1	226	(6, 8)	TTH	6
890	5	141	(0, 2)	MWF	
892	12	364	(13, 14)	TTH	94
896	26	824	(3, 6)	TTH	63
897	30	726	(13, 14)	MW	24
901	26	504	(9, 12)	MW	51
902	20	562	(0, 2)	TTH	
906	14	108	(12, 13)	MWF	7 46
907	1	431	(2, 5)	TTH	5
911	6	904	(0, 2)	MW	62
916	28	342	(11, 13)	MWF	89
923	21	913	(7, 8)	MWF	71
926	4	680	(13, 14)	MW	25
929	15	124	(0, 3)	F	51
931	24	656	(8, 10)	TTHF	
935	22	740	(4, 5)	MWF	65
936	2	457	(13, 14)	MWF	
938	16	635	(8, 10)	MW	34
941	26	294	(11, 12)	TTH	74
946	16	567	(10, 12)	TTH	45
948	16	981	(0, 2)	MWF	4
951	22	243	(0, 2)	TTHF	
955	5	861	(3, 4)	TTHF	20 55
956	26	900	(0, 2)	TTH	60
958	24	745	(11, 13)	TTH	87
959	21	185	(12, 13)	TTHF	
962	6	602	(6, 7)	MWF	
965	20	727	(13, 14)	MWF	16
971	25	721	(0, 2)	TTH	35
972	16	207	(0, 2)	TTH	42
975	3	383	(12, 14)	MWF	
976	20	4	(10, 11)	TTHF	16
979	11	27	(6, 8)	MW	55
983	3	708	(12, 14)	TTH	67
984	15	568	(3, 5)	TTH	30 37
987	30	465	(0, 2)	TTH	23
988	4	119	(2, 3)	TTHF	
989	19	161	(4, 5)	MWF	
996	24	420	(6, 7)	MWF	62
