Course	Room	Teacher	Time	Days	Students
242	22	620	(11, 14)	TTH	96
247	10	162	(3, 5)	MW	29
249	27	785	(7, 8)	MWF	81
252	11	889	(11, 13)	TTHF	64
253	20	142	(0, 2)	TTH	41
256	2	196	(3, 6)	TTH	9 55 63
258	30	173	(0, 3)	F	
261	16	458	(12, 14)	MWF	43
263	7	700	(3, 6)	F	
265	8	784	(7, 9)	TTHF	76
266	27	497	(0, 1)	TTHF	
267	12	390	(5, 7)	MWF	42 59
268	4	329	(4, 7)	MW	7
273	25	139	(12, 14)	TTH	95
274	14	322	(5, 6)	TTHF	
277	3	307	(6, 9)	MW	9 52 83
280	30	936	(11, 14)	M	35 80
281	29	449	(6, 7)	MWF	13 64 85
285	17	87	(10, 11)	MWF	5
290	29	899	(8, 9)	MWF	17
300	10	345	(6, 8)	MWF	
301	25	942	(13, 14)	MWF	60
305	6	493	(13, 14)	MWF	14
308	18	651	(5, 8)	MW	
310	18	729	(3, 6)	TTH	87
311	17	846	(0, 1)	TTH	90
320	8	844	(10, 11)	TTHF	77
325	2	672	(0, 1)	MWF	2 19 92
326	24	459	(11, 13)	MW	12
327	22	108	(3, 5)	MWF	55
328	15	884	(0, 3)	TH	
330	16	383	(3, 4)	TTHF	
333	2	602	(9, 10)	TTHF	9
335	22	488	(0, 2)	MWF	48
337	10	57	(0, 2)	MWF	
341	20	318	(8, 9)	MW	15 19
342	29	283	(0, 1)	MWF	
344	23	397	(5, 6)	MWF	25
345	12	300	(0, 3)	TTH	56
347	17	952	(10, 12)	TTH	17
348	11	752	(2, 3)	TTHF	57 84
354	19	912	(11, 13)	TTH	46
356	17	177	(13, 14)	TTHF	31
357	9	637	(4, 5)	MW	27 96
365	6	915	(0, 2)	MW	4
368	10	515	(13, 14)	TTHF	66 72
369	28	556	(9, 10)	TTH	99
373	1	444	(9, 10)	MWF	
375	7	757	(4, 7)	MW	69
376	15	7	(4, 5)	TTHF	38
379	14	36	(12, 13)	TTHF	68
381	25	500	(5, 8)	MW	50
384	22	807	(12, 14)	MWF	73
385	10	658	(9, 12)	TTH	61
387	5	978	(13, 14)	TTHF	
394	3	401	(4, 5)	TTH	73
396	17	51	(6, 7)	TTH	
398	5	282	(0, 2)	TTH	
402	17	442	(2, 3)	TTHF	
404	8	736	(4, 6)	WF	86
407	21	742	(9, 11)	MWF	67
416	27	712	(5, 6)	MWF	78
418	9	30	(9, 12)	TH	
423	15	211	(0, 3)	F	
427	17	894	(0, 1)	MWF	
428	28	44	(3, 5)	MW	74
430	18	718	(10, 11)	TTHF	90
434	2	92	(12, 14)	MW	9
440	30	489	(0, 3)	TTH	36
442	17	402	(8, 9)	TTHF	32
447	2	995	(11, 13)	TTH	11
448	6	559	(5, 8)	F	79
451	29	137	(5, 7)	TTH	47
458	15	261	(7, 9)	MWF	34
459	19	326	(12, 13)	MWF	39
461	22	41	(4, 7)	TTH	91
462	23	845	(7, 10)	MW	99
463	18	646	(5, 8)	F	
464	25	905	(2, 5)	F	
466	25	938	(0, 1)	TTHF	66
469	25	160	(6, 9)	F	
477	9	764	(2, 3)	WF	92
481	3	130	(0, 1)	TTHF	
482	9	635	(0, 3)	M	5
487	1	855	(0, 2)	TTH	17
491	25	657	(6, 7)	TTH	77
493	6	305	(7, 9)	MW	10
494	4	121	(0, 3)	MW	3
507	19	645	(5, 8)	F	71
509	11	393	(4, 7)	TTH	60
518	17	723	(6, 9)	MW	2
522	29	610	(10, 11)	MWF	29
523	30	817	(11, 13)	TTHF	94
524	26	174	(9, 10)	MW	13
525	17	101	(2, 4)	MW	25
529	26	537	(12, 14)	MWF	4 19
539	28	136	(6, 7)	MW	82
540	23	770	(0, 2)	TTH	31
545	10	192	(9, 11)	MW	
548	19	743	(3, 5)	MW	31 33 100
551	22	565	(10, 11)	MWF	71
554	3	970	(0, 3)	MW	1
556	9	369	(7, 10)	M	21
560	13	862	(11, 14)	TTH	56
562	2	123	(2, 3)	MWF	
564	15	909	(10, 11)	MWF	
567	25	437	(0, 2)	MW	51
568	10	85	(3, 5)	TTHF	54 89
570	8	944	(12, 13)	MWF	52
580	11	1	(7, 8)	MWF	44
583	24	76	(13, 14)	TTHF	
585	8	260	(2, 3)	MWF	10 80
587	18	355	(7, 9)	TTH	88
593	15	640	(0, 3)	T	
595	23	294	(0, 2)	MW	8
597	5	758	(2, 3)	MWF	
599	22	80	(8, 10)	TTH	93
606	9	54	(0, 1)	TTHF	
611	24	800	(11, 12)	TTHF	75
616	15	994	(4, 6)	MW	
621	28	377	(3, 4)	TTHF	93
622	8	765	(10, 11)	MW	30
623	23	576	(13, 14)	TTHF	65
629	20	717	(6, 7)	MWF	15
630	21	767	(8, 9)	TTH	
633	4	315	(11, 14)	T	25 51
634	1	816	(3, 4)	TTHF	20
637	9	357	(9, 12)	T	42
641	20	639	(0, 2)	MWF	7
648	21	664	(6, 8)	MW	62
649	28	520	(12, 14)	MWF	
651	18	308	(2, 4)	MWF	76
655	10	878	(0, 2)	TTH	
656	1	821	(11, 12)	MWF	16
659	26	877	(4, 6)	MWF	16
662	19	115	(6, 9)	MW	35
663	12	62	(2, 4)	MWF	32
665	23	833	(9, 10)	TTH	
668	13	90	(8, 10)	MWF	42
671	9	262	(13, 14)	TTH	90
676	26	674	(0, 2)	MW	
680	6	688	(0, 1)	TTH	21
682	14	517	(4, 6)	MW	34 94
687	28	704	(10, 11)	MWF	88
688	6	680	(13, 14)	TTH	80
695	8	129	(3, 6)	TTH	74
698	13	692	(0, 2)	MW	11 16
700	5	263	(13, 14)	MW	81
702	5	989	(10, 12)	TTH	
703	20	119	(10, 13)	MW	23
707	25	958	(8, 9)	TTH	79
709	6	352	(3, 6)	MW	8
711	27	643	(9, 10)	MWF	
713	5	314	(4, 5)	MWF	48
715	15	486	(9, 12)	TTH	57
720	4	317	(13, 14)	MWF	21
722	27	750	(8, 11)	TTH	98
727	29	947	(12, 13)	TTHF	40
729	15	310	(0, 3)	MW	28 95
733	12	849	(11, 13)	TTHF	58
734	12	686	(8, 10)	MWF	48
739	12	795	(4, 6)	TTH	61
740	7	159	(11, 14)	MW	78
743	28	548	(0, 2)	MW	72
745	4	298	(3, 5)	TTHF	22
747	7	288	(0, 3)	MW	68
750	16	722	(0, 2)	TTHF	45
751	14	971	(0, 3)	MW	27 56
752	14	348	(7, 9)	MW	43
753	27	575	(2, 4)	TTH	97
754	11	208	(5, 6)	MWF	39 60
759	25	777	(9, 12)	MW	55 65 85
760	2	324	(4, 5)	MWF	1
765	8	622	(8, 9)	MW	28
766	24	619	(0, 1)	MWF	6
769	25	977	(3, 4)	MW	41
773	19	626	(10, 11)	MWF	38
774	1	893	(7, 10)	TTH	23
785	29	249	(8, 10)	TTH	51
787	28	77	(0, 2)	TTHF	93
791	26	601	(3, 5)	TTH	28
798	4	708	(0, 2)	TTH	18
800	21	611	(0, 2)	MW	46 64
802	8	796	(12, 14)	TTH	79
803	29	214	(12, 14)	MW	29
805	1	881	(7, 8)	MWF	14
820	4	644	(6, 7)	TTHF	24
825	15	161	(6, 8)	TTH	
828	24	543	(8, 10)	MWF	7
830	21	42	(4, 7)	TTH	
840	14	528	(0, 1)	TTH	57
841	11	852	(9, 10)	MWF	51
842	6	511	(8, 9)	TTH	44
846	16	311	(5, 6)	TTH	68
847	7	456	(7, 8)	TTHF	
848	24	78	(0, 1)	TTH	40
850	23	503	(3, 4)	MWF	24
852	13	841	(6, 7)	MWF	33
853	3	35	(6, 8)	TTHF	37
856	26	64	(12, 14)	TTH	32
857	23	194	(3, 6)	TTH	70
858	18	962	(0, 1)	MWF	67
859	7	272	(12, 14)	TTHF	86
860	14	250	(10, 12)	MW	
861	16	284	(6, 8)	MWF	
863	9	968	(6, 8)	TTH	38 82 90
865	1	336	(13, 14)	MWF	
866	24	615	(2, 3)	MW	18
875	20	455	(9, 11)	TTHF	26 83
880	16	246	(3, 5)	MW	26
881	11	805	(0, 1)	MWF	22 70 83
893	2	774	(6, 8)	MWF	3
894	16	427	(0, 2)	MW	
898	11	425	(2, 4)	MW	
899	27	290	(0, 2)	MW	54
900	5	226	(3, 5)	TTH	71
902	30	625	(4, 5)	MWF	3 80
906	2	124	(0, 2)	TTH	6
907	13	56	(0, 2)	TTHF	47
909	18	564	(0, 2)	TTH	82
913	8	679	(0, 2)	TTH	69
916	3	111	(9, 11)	TTH	40
920	4	953	(9, 12)	MW	14 77
921	12	37	(11, 13)	MW	
929	13	685	(3, 5)	MWF	
931	19	993	(0, 2)	TTH	42 73
933	12	46	(0, 1)	MW	24 34
937	6	219	(10, 12)	TTH	44
939	16	114	(9, 11)	MW	41
943	14	286	(7, 9)	TTHF	63
962	28	858	(5, 6)	TTHF	94
963	5	719	(0, 1)	MWF	44
965	18	210	(12, 14)	MWF	
966	29	82	(0, 2)	TTH	35 87
968	9	863	(13, 14)	MWF	50
973	7	961	(8, 10)	MW	75
974	16	479	(11, 13)	TTH	76
979	20	806	(12, 14)	TTHF	26 28
986	29	911	(2, 5)	MW	12
993	24	931	(5, 6)	TTHF	18
995	1	447	(5, 6)	TTHF	21 69
997	23	178	(11, 13)	MW	
998	3	964	(4, 5)	MWF	2
