Course	Room	Teacher	Time	Days	Students
2578	26	7104	(6, 7)	MWF	54
2636	3	6671	(10, 12)	MWF	
2654	15	6004	(6, 8)	TTH	32
2665	21	6966	(13, 14)	TTHF	79
2736	16	4372	(6, 8)	TTHF	
2737	13	6204	(13, 14)	TTH	87
2837	28	2484	(0, 3)	TTH	
2907	9	5886	(0, 2)	TTH	63
2912	17	7538	(6, 8)	TTH	79
2918	19	5202	(13, 14)	MWF	73
2998	5	9184	(8, 9)	MWF	13
3032	7	7356	(0, 2)	TTH	24
3089	8	8641	(2, 5)	TH	87 95
3160	2	2663	(4, 6)	TTH	22
3162	4	5286	(11, 13)	TTH	57
3174	15	3960	(4, 5)	TTHF	30
3230	5	3509	(0, 2)	TTH	
3246	26	7955	(3, 4)	TTHF	62
3248	10	4084	(4, 5)	TTHF	
3269	6	7383	(4, 6)	TTHF	13
3271	18	9155	(3, 5)	TTH	73
3286	3	3343	(4, 6)	TTH	35
3313	30	8075	(0, 2)	TTH	83
3341	6	7738	(0, 1)	MWF	4
3400	3	4441	(5, 6)	MWF	
3482	30	5028	(9, 12)	TTH	85
3557	18	3692	(0, 2)	MWF	
3569	14	3173	(2, 3)	TTH	17
3609	2	6472	(0, 1)	TTHF	21
3645	22	2254	(5, 6)	MWF	8
3646	14	6218	(13, 14)	TTHF	15
3726	2	6050	(13, 14)	MWF	20
3749	1	3120	(2, 5)	F	26
3790	7	2977	(3, 4)	TTH	49
3792	10	9010	(12, 13)	TTHF	39
3795	25	1904	(10, 12)	TTHF	79
3843	30	3847	(8, 9)	MWF	77
3875	24	5737	(2, 3)	MWF	3
3893	27	9611	(0, 1)	MWF	47
3951	2	4921	(8, 10)	MWF	16
3980	9	3743	(13, 14)	MWF	69
4018	1	1828	(8, 11)	TH	21
4021	29	2377	(12, 14)	TTH	
4043	19	493	(0, 2)	MWF	69
4120	1	5827	(12, 13)	MWF	2
4141	21	3382	(6, 7)	MWF	
4145	14	6285	(11, 12)	MWF	7
4185	10	6927	(0, 2)	MW	16
4263	5	5487	(11, 13)	MW	14
4287	7	6980	(7, 10)	MW	14
4297	16	8576	(9, 12)	TH	88
4305	17	1218	(2, 3)	MWF	48
4346	25	4210	(5, 7)	MW	53
4411	25	9280	(0, 1)	TTH	
4502	3	687	(13, 14)	MW	35
4507	11	6388	(2, 5)	M	29
4513	2	149	(11, 12)	MWF	17
4587	15	169	(9, 11)	TTH	33
4593	13	3822	(3, 5)	TTH	61
4595	9	6963	(10, 12)	MWF	63
4599	20	1787	(4, 6)	TTH	56
4609	25	5891	(7, 9)	TTH	81
4684	16	3102	(9, 10)	MWF	37
4700	6	7135	(12, 14)	TTH	31
4701	14	9233	(0, 1)	TTH	12
4728	23	3276	(8, 11)	M	49
4732	1	7684	(12, 14)	TTH	14
4737	25	8417	(13, 14)	MWF	61
4739	17	7057	(8, 10)	MWF	71
4778	26	8594	(8, 9)	TTH	69
4792	14	1340	(10, 11)	TTH	19
4828	14	3570	(4, 7)	TTH	18
4860	6	8080	(2, 3)	MWF	6
4880	6	4963	(5, 8)	MW	1
4929	19	6198	(8, 9)	MWF	72
5035	27	1146	(2, 4)	MW	52
5049	25	8932	(4, 6)	TTH	
5089	1	5497	(0, 3)	M	2
5094	11	1065	(6, 9)	MW	36
5166	12	5197	(2, 4)	MW	10
5204	4	4540	(0, 3)	TTH	47
5282	12	552	(0, 1)	MWF	6
5358	9	368	(7, 9)	MWF	61
5382	8	7047	(4, 5)	MWF	45
5389	8	3784	(10, 12)	MW	
5407	21	4327	(3, 6)	T	60 90
5466	3	5103	(7, 9)	MW	
5471	16	9676	(13, 14)	TTHF	46
5475	28	7434	(7, 8)	MWF	26
5527	15	2926	(6, 9)	MW	22
5650	21	8521	(7, 9)	TTH	87
5691	24	2626	(13, 14)	MWF	13
5716	4	5522	(7, 10)	TTH	54
5727	20	6477	(7, 8)	TTH	63
5792	24	7675	(11, 12)	MW	11
5797	12	742	(2, 4)	TTHF	34
5848	30	7696	(3, 4)	MWF	77
5859	1	7201	(5, 7)	TTH	4
5861	16	9496	(11, 13)	MW	39
5941	28	4749	(0, 1)	MWF	14
5955	6	737	(12, 14)	MWF	16
5985	9	6207	(5, 6)	MWF	59
6000	19	5967	(10, 12)	MWF	
6003	22	4727	(12, 14)	MW	
6014	13	7701	(2, 4)	MWF	
6032	13	3112	(10, 12)	TTH	62
6041	16	4859	(0, 2)	TTH	
6103	28	8743	(8, 10)	TTH	
6112	23	8197	(11, 13)	TTH	60
6154	19	5263	(12, 14)	TTH	81
6174	28	6697	(4, 6)	MWF	17
6246	6	1062	(0, 2)	TTH	19
6250	24	7020	(6, 9)	F	
6283	10	2659	(7, 9)	MWF	
6316	22	8287	(4, 7)	TTH	25
6401	4	2959	(11, 12)	MWF	47
6483	27	8853	(7, 8)	TTH	65
6494	5	9456	(3, 6)	TTH	
6523	2	2227	(6, 7)	MWF	12
6524	24	6392	(0, 1)	MWF	1
6525	24	4418	(13, 14)	TTH	68
6530	7	7746	(5, 6)	MW	9 51
6561	28	7860	(12, 13)	MW	49
6587	16	9041	(9, 12)	T	44
6597	26	1406	(10, 12)	TTH	70
6655	26	2364	(11, 12)	MWF	58
6677	11	5791	(10, 13)	TTH	43
6703	10	2719	(0, 3)	F	42
6704	23	887	(6, 7)	MW	45
6755	29	2984	(9, 11)	TTH	
6765	1	8930	(5, 8)	MW	
6799	23	5836	(12, 14)	MW	50
6812	8	6998	(8, 9)	MW	50
6828	14	7877	(3, 4)	MWF	38
6842	18	5945	(6, 8)	TTH	74
6855	13	5083	(0, 1)	MWF	
6906	28	5556	(12, 13)	TTHF	55
6939	8	7318	(0, 3)	W	87
6968	25	1270	(0, 1)	MWF	38
7064	28	5711	(9, 11)	MWF	31
7078	29	412	(7, 8)	TTHF	76
7083	28	9844	(4, 7)	TTH	
7121	9	5258	(6, 9)	TTH	
7141	25	4943	(10, 12)	MW	54
7151	23	9064	(0, 3)	TTH	51
7208	30	4844	(5, 7)	MWF	77
7286	11	7252	(7, 9)	TTH	42
7325	8	2338	(8, 9)	TTHF	66
7334	26	4568	(0, 2)	TTH	60
7337	4	9156	(7, 8)	MWF	46
7418	22	1185	(9, 11)	MWF	10
7460	27	4927	(4, 6)	TTH	
7467	17	1336	(12, 14)	TTH	82
7591	16	4252	(2, 4)	MWF	35
7614	22	9763	(3, 4)	MWF	7
7615	11	8834	(3, 6)	TTH	42
7619	21	8439	(3, 5)	MWF	5
7627	29	2813	(0, 2)	TTH	43
7686	22	4277	(12, 14)	TTHF	12
7736	22	2224	(9, 11)	TTH	
7748	7	4937	(11, 13)	TTH	36
7786	18	8154	(12, 13)	TTHF	76
7792	12	8551	(9, 11)	MWF	24
7809	27	1987	(0, 3)	TTH	
7863	20	2905	(11, 13)	TTH	
7897	21	6225	(0, 2)	MWF	23
7917	25	1151	(2, 3)	TTHF	67
7982	26	1043	(8, 10)	MWF	
7988	17	376	(0, 2)	TTH	74
8014	9	3898	(2, 4)	MWF	57
8019	22	4228	(0, 3)	TTH	15
8095	13	3483	(6, 9)	TTH	61
8123	13	5472	(8, 10)	MWF	56
8161	27	1869	(11, 13)	MW	59
8194	30	3773	(12, 13)	MWF	78
8195	5	109	(12, 14)	TTHF	
8224	30	1547	(6, 8)	TTH	84
8241	4	272	(4, 6)	TTH	53
8273	10	5121	(6, 9)	TTH	36
8276	3	39	(0, 3)	TTH	32
8300	13	6354	(5, 7)	MWF	52
8387	4	617	(4, 6)	MWF	
8399	17	6829	(0, 1)	MWF	48
8429	8	6371	(10, 13)	TTH	66
8457	27	1866	(8, 10)	MWF	57
8461	8	4715	(13, 14)	MWF	63
8510	24	5135	(7, 10)	MW	9
8546	8	8038	(0, 1)	TTHF	64
8553	13	6873	(0, 2)	TTH	59
8567	14	3716	(8, 9)	TTHF	8
8590	2	2101	(13, 14)	TTH	34
8594	14	4778	(13, 14)	MW	7
8641	2	3089	(2, 3)	TTH	22
8672	10	4367	(10, 11)	TTH	64
8725	19	5512	(3, 5)	TTH	77
8737	15	1953	(10, 11)	MWF	
8746	18	8295	(6, 9)	MW	70
8747	15	889	(0, 3)	TH	40
8785	29	3010	(3, 4)	MW	
8852	8	2705	(6, 7)	MWF	48
8853	15	6483	(6, 9)	F	44
8903	15	6754	(0, 3)	T	27
8938	3	2588	(7, 10)	TTH	
8943	11	8671	(0, 1)	MWF	24
8961	29	9814	(7, 8)	MW	29
8994	3	8981	(0, 1)	MWF	25
9050	5	4707	(0, 3)	F	50
9056	8	6767	(6, 7)	TTH	100
9071	20	2149	(9, 10)	TTH	74
9105	4	722	(0, 3)	MW	41
9137	29	9839	(12, 13)	MWF	52
9246	29	9367	(3, 4)	TTHF	76
9289	7	4565	(5, 7)	TTHF	23
9320	21	6155	(10, 13)	MW	41
9343	26	4218	(5, 7)	TTH	68
9379	26	3419	(3, 5)	MW	
9382	7	593	(2, 4)	MWF	1
9397	10	8879	(10, 11)	MWF	
9404	6	6942	(9, 11)	TTH	20
9436	17	258	(9, 11)	TTH	
9457	2	4522	(4, 5)	MWF	12
9495	4	2751	(9, 10)	MWF	46
9504	21	3158	(0, 1)	TTH	73
9519	26	5	(13, 14)	MWF	58
9554	24	9581	(4, 5)	TTHF	19
9628	30	1394	(10, 11)	MWF	78
9630	29	8977	(0, 1)	MWF	8
9647	11	2230	(5, 8)	F	49
9705	19	4879	(0, 2)	TTH	75
9749	7	5661	(13, 14)	MWF	21
9771	14	8	(8, 10)	MW	6
9787	6	9983	(7, 8)	TTHF	19
9800	20	4704	(0, 3)	TTH	
9817	20	3571	(2, 4)	MWF	20
9857	23	1566	(4, 5)	MWF	44
9858	11	2569	(0, 2)	TTH	
9966	6	4322	(9, 11)	MW	2
