Course	Room	Teacher	Time	Days	Students
182	17	966	(6, 7)	MWF	
187	13	937	(9, 12)	T	62
189	19	173	(3, 5)	TTH	
193	30	755	(10, 12)	TTH	55
197	19	319	(0, 2)	MW	25
198	8	132	(4, 5)	MWF	31
201	29	324	(10, 13)	MW	
202	10	661	(10, 12)	MWF	
206	1	811	(13, 14)	TTH	61
207	1	563	(9, 12)	TTH	24
210	19	401	(13, 14)	MW	72
211	6	290	(3, 4)	MWF	74
214	21	307	(11, 12)	MWF	51
215	25	212	(0, 1)	MWF	37
217	10	829	(5, 7)	MWF	46
218	7	344	(4, 7)	M	7
219	29	913	(9, 12)	F	
220	3	12	(3, 6)	TTH	50
222	25	430	(7, 9)	TTHF	57
229	5	506	(4, 7)	TH	
230	14	652	(0, 1)	TTH	22
232	11	724	(13, 14)	MWF	59
233	26	808	(11, 12)	MWF	20
237	7	749	(8, 9)	MWF	18
242	4	195	(13, 14)	TTHF	52 64
245	27	805	(2, 3)	MWF	
246	4	104	(3, 4)	MWF	1
247	16	843	(2, 3)	TTH	53
249	15	699	(3, 5)	TTH	64
250	10	374	(0, 1)	MWF	38
255	23	87	(11, 13)	TTH	
256	20	732	(6, 9)	TTH	16
258	9	396	(10, 11)	MWF	37
265	23	146	(9, 10)	TTHF	93
266	26	332	(2, 4)	MW	12
267	15	133	(0, 2)	MW	15
269	24	890	(10, 12)	MWF	11
270	27	142	(8, 11)	F	
274	6	872	(13, 14)	MWF	83
283	7	617	(6, 9)	TTH	
285	18	985	(13, 14)	TTHF	
286	16	441	(8, 9)	MW	37 48
291	19	907	(3, 5)	MWF	
299	5	236	(13, 14)	MWF	76
303	2	557	(2, 4)	TTHF	9 81
310	26	392	(11, 14)	TTH	35
312	4	404	(7, 10)	MW	27
318	22	952	(11, 12)	TTHF	94
322	14	620	(11, 13)	TTH	32
330	12	678	(3, 5)	MW	13
339	24	806	(0, 2)	MWF	6
341	21	539	(11, 14)	TTH	73
343	3	875	(0, 2)	TTH	43
345	25	646	(10, 12)	TTHF	59
347	22	809	(13, 14)	MWF	92
349	5	263	(0, 3)	TTH	
353	1	818	(9, 10)	MWF	
361	12	725	(0, 2)	TTH	40
366	27	373	(4, 5)	MWF	84
370	28	317	(12, 14)	TTH	66
371	20	101	(10, 11)	TTHF	26 54
375	15	275	(9, 10)	TTHF	53
377	23	109	(5, 8)	MW	86
379	12	565	(11, 13)	MWF	22
380	27	8	(0, 3)	TTH	97
386	24	25	(13, 14)	TTHF	54
393	29	425	(5, 8)	TTH	
394	17	618	(0, 2)	MW	3
396	6	258	(0, 2)	TTH	
401	26	210	(0, 1)	TTH	92
405	13	814	(6, 7)	MWF	
406	22	820	(6, 7)	TTH	93 96
407	13	264	(13, 14)	MWF	
408	11	167	(6, 8)	MW	49
409	28	530	(8, 9)	TTHF	
412	24	496	(8, 9)	MWF	
413	10	642	(2, 4)	MWF	43
415	12	259	(11, 13)	TTH	83
419	5	844	(0, 2)	MWF	35 45
421	7	390	(0, 2)	TTHF	18
424	11	987	(6, 7)	TTHF	63
425	13	393	(0, 2)	MWF	23
431	2	816	(5, 7)	TTH	13
435	25	352	(2, 4)	MWF	
441	14	286	(13, 14)	MW	
444	2	526	(6, 7)	MWF	2
446	27	768	(0, 1)	MWF	
450	17	48	(11, 13)	MW	80 93
451	24	276	(3, 6)	F	94
452	30	976	(3, 4)	MW	70
454	3	954	(5, 6)	MWF	15 70
456	28	962	(9, 11)	MW	16
460	2	610	(13, 14)	TTH	18
467	17	946	(3, 5)	TTH	14
471	6	634	(10, 12)	MW	81
473	29	144	(0, 2)	TTHF	95
477	8	694	(13, 14)	MWF	
480	4	978	(0, 2)	MW	20
481	23	302	(12, 14)	MW	90
482	19	59	(0, 2)	TTHF	68 75
484	27	544	(4, 7)	TTH	97
492	28	7	(3, 4)	MW	16
494	24	928	(7, 9)	TTH	40
503	19	388	(10, 12)	TTH	76
506	5	229	(4, 7)	T	78
512	27	897	(8, 10)	MW	95
517	18	437	(7, 8)	TTHF	72
518	1	305	(0, 2)	TTH	21 88
520	29	129	(9, 11)	TTH	96 99
523	11	810	(3, 5)	MWF	44
526	2	444	(8, 9)	TTHF	9
527	26	576	(13, 14)	MWF	21 23
528	14	497	(0, 3)	MW	2
536	26	648	(6, 7)	TTHF	31
537	30	33	(6, 9)	F	96
541	12	783	(3, 5)	TTHF	25
543	7	932	(0, 3)	MW	63
545	13	156	(6, 8)	TTH	54
552	5	240	(3, 5)	MWF	
559	16	329	(5, 7)	MW	34
560	1	827	(11, 12)	MWF	
566	9	277	(12, 13)	MWF	26 65
568	29	751	(0, 2)	MW	62
571	4	955	(8, 10)	TTHF	33
574	9	653	(6, 7)	MWF	6
575	30	489	(7, 9)	TTH	50
578	13	746	(13, 14)	TTH	
579	6	429	(3, 4)	TTH	89
581	4	186	(11, 14)	MW	29
585	19	707	(6, 9)	TTH	
589	18	631	(0, 2)	TTH	77
594	7	842	(13, 14)	TTHF	45
596	15	580	(6, 8)	TTHF	47
597	27	486	(6, 7)	MWF	90
601	23	175	(9, 11)	MW	87
603	11	728	(0, 2)	MW	39
604	2	61	(0, 1)	TTH	10 24
610	1	460	(5, 8)	M	17
611	2	326	(10, 12)	TTH	10
616	24	836	(0, 3)	TTH	19
620	18	322	(0, 1)	MWF	
627	17	709	(12, 13)	TTHF	14
629	6	337	(5, 7)	TTHF	81
630	17	1	(3, 5)	MWF	4
635	16	398	(9, 10)	TTHF	61
637	16	972	(6, 8)	TTHF	60
642	3	413	(2, 4)	MWF	5
643	20	583	(8, 10)	MW	85
644	25	426	(5, 8)	MW	47
646	25	345	(9, 12)	MW	47
647	4	66	(4, 7)	TTH	61
648	26	536	(0, 1)	MWF	8
649	18	902	(2, 4)	MWF	66
652	23	230	(3, 4)	MW	86
658	5	684	(9, 11)	TTHF	82
659	9	584	(6, 9)	TTH	
662	21	602	(0, 2)	MWF	33 49
666	1	722	(13, 14)	MWF	20
667	18	209	(9, 10)	TTHF	75
672	9	176	(0, 2)	MW	4
673	8	14	(8, 10)	MW	34
677	28	845	(5, 8)	M	16
691	14	106	(8, 10)	TTHF	27
693	15	42	(0, 2)	TTHF	41 78
695	23	626	(4, 5)	TTHF	
703	22	564	(8, 10)	TTHF	90
707	18	585	(10, 13)	MW	71
708	26	36	(9, 10)	MW	17
710	10	638	(13, 14)	MWF	62
714	21	447	(4, 6)	TTH	69 73
716	20	400	(2, 5)	F	93
717	1	152	(3, 4)	TTH	51
719	9	615	(8, 9)	MWF	23
720	24	261	(10, 12)	TTH	79
724	11	232	(11, 12)	TTHF	67
731	14	764	(8, 10)	MW	12
735	25	896	(13, 14)	MWF	73
737	30	598	(3, 5)	TTHF	52
740	24	582	(3, 4)	MW	11
744	9	372	(10, 13)	TTH	48
746	11	578	(13, 14)	TTH	84
750	6	22	(5, 7)	MW	76
752	13	961	(3, 5)	TTH	
755	30	193	(0, 2)	TTH	26
760	29	478	(3, 6)	MW	69
764	14	731	(4, 5)	MWF	3
770	19	983	(13, 14)	TTHF	77
773	26	683	(5, 7)	MW	5 64
779	8	476	(3, 6)	TTH	56
780	24	183	(5, 7)	MW	
785	27	553	(11, 13)	MW	95
786	18	111	(11, 12)	TTHF	78
787	15	705	(9, 11)	MW	
796	4	205	(11, 12)	TTHF	34
797	19	363	(6, 7)	MWF	52
798	2	333	(0, 1)	MWF	
799	12	185	(8, 10)	MW	7
802	17	463	(8, 9)	MWF	11
805	28	245	(0, 2)	MW	
806	21	339	(7, 10)	TTH	73
808	25	233	(4, 6)	TTH	
812	8	64	(0, 1)	MWF	14 79
813	29	168	(12, 14)	TTH	97
819	25	490	(0, 3)	TTH	49 66
822	23	280	(0, 2)	MW	86
825	30	75	(8, 10)	MW	8
830	2	739	(8, 10)	MW	4
831	10	208	(8, 9)	MWF	51
836	22	616	(0, 2)	MWF	58
837	3	619	(7, 9)	MW	22
840	22	30	(8, 9)	MW	83
843	16	247	(0, 1)	TTH	
844	5	419	(9, 12)	MW	70 74
846	6	231	(8, 9)	MWF	77
852	17	369	(6, 8)	TTH	
860	1	547	(5, 6)	TTHF	21
861	29	27	(3, 4)	TTHF	95
864	28	196	(12, 14)	MWF	24
872	1	274	(7, 8)	TTHF	22
874	24	866	(13, 14)	MW	18
875	3	343	(0, 1)	MWF	
877	11	823	(0, 2)	TTHF	56
879	16	633	(10, 13)	MW	
882	15	753	(6, 8)	MW	32
883	22	730	(0, 2)	TTH	89
887	3	794	(12, 13)	MWF	39 89
891	7	686	(3, 4)	TTHF	41
892	19	282	(8, 10)	MWF	
894	20	316	(12, 13)	TTHF	30
897	14	512	(6, 7)	MWF	3
898	13	561	(8, 9)	MWF	31 39
899	9	29	(3, 5)	TTH	37
902	23	649	(0, 3)	TTH	
903	18	775	(5, 6)	MWF	67
916	3	385	(13, 14)	TTH	
918	14	100	(2, 3)	TTH	23
919	14	606	(11, 12)	MWF	19
920	10	776	(12, 14)	TTH	75
922	11	982	(3, 5)	TTH	75 92
923	24	171	(4, 6)	TTH	35
926	8	67	(0, 2)	TTH	50
930	28	941	(5, 6)	TTH	43
931	23	384	(6, 8)	TTH	92
932	6	543	(10, 12)	TTHF	
936	3	50	(7, 8)	TTHF	29
943	16	338	(11, 14)	F	81
944	7	24	(11, 14)	MW	8 17
954	3	454	(10, 11)	MWF	31
961	2	752	(3, 5)	MW	32 56 100
968	30	839	(5, 7)	MW	1 42 79
972	17	637	(0, 2)	TTHF	
973	30	958	(11, 13)	MW	25 57
979	1	791	(3, 4)	MWF	
982	7	922	(10, 12)	TTH	
986	14	359	(4, 6)	TTH	24
987	12	424	(9, 10)	TTHF	29 60 94
994	28	587	(3, 4)	TTHF	40
995	16	777	(4, 5)	TTH	59
996	14	911	(0, 3)	F	65 86
997	16	313	(0, 1)	MWF	26 82
