Course	Room	Teacher	Time	Days	Students
3101	26	7834	(4, 6)	MWF	72
3140	26	5858	(4, 6)	TTH	86
3143	27	6170	(2, 4)	MWF	1
3150	18	3350	(6, 8)	TTHF	
3186	29	5903	(9, 11)	MW	5
3197	26	86	(10, 11)	MWF	80
3219	17	6191	(0, 1)	TTH	72
3244	17	9740	(4, 7)	TTH	58
3253	12	3804	(7, 8)	MWF	15
3349	21	8104	(10, 11)	TTH	
3448	29	7029	(12, 13)	MWF	
3459	20	7217	(9, 11)	TTHF	
3507	13	8705	(13, 14)	TTH	56
3523	8	749	(2, 5)	F	
3546	16	3758	(12, 14)	TTH	
3561	12	8719	(2, 3)	TTH	35
3569	24	6976	(11, 13)	MWF	
3592	18	8342	(12, 14)	TTH	70
3601	27	1851	(2, 4)	TTH	85
3614	22	512	(0, 2)	TTH	75
3633	25	5518	(3, 5)	TTHF	20
3659	28	1984	(7, 9)	TTHF	
3670	27	2469	(13, 14)	MWF	43
3677	27	2414	(11, 12)	MW	41
3711	26	219	(2, 3)	TTHF	
3743	21	2714	(2, 3)	MWF	
3746	30	6822	(11, 13)	MWF	
3753	16	3586	(0, 1)	MWF	40 66
3783	19	1683	(0, 1)	MWF	56
3827	8	7817	(2, 4)	TTH	33
3828	13	2168	(7, 8)	TTHF	40
3831	23	5236	(0, 1)	MWF	59
3840	8	5721	(0, 1)	TTHF	47
3861	14	2346	(11, 12)	TTHF	67
3872	4	4036	(7, 9)	TTHF	38
3888	21	6057	(7, 9)	TTH	81
3906	11	7699	(5, 8)	TTH	12 99
3928	13	847	(11, 12)	MWF	
3996	12	9142	(9, 11)	TTHF	
4205	27	9543	(13, 14)	TTH	93
4247	8	7639	(6, 7)	MWF	46
4253	20	7301	(0, 2)	TTH	
4277	5	9758	(10, 11)	MWF	10
4308	4	3740	(10, 12)	TTH	
4333	15	2024	(11, 13)	TTHF	
4339	18	8436	(4, 5)	TTHF	
4355	28	7246	(0, 1)	MWF	
4359	30	8584	(4, 7)	TTH	83
4367	13	1059	(9, 10)	MWF	32
4378	29	7828	(7, 8)	MWF	
4408	2	7124	(9, 11)	MW	12
4410	7	7244	(3, 5)	TTH	14
4536	19	1681	(6, 7)	MWF	63
4539	13	3675	(2, 4)	MWF	
4541	9	10000	(11, 13)	MW	22
4561	27	5909	(5, 7)	MW	19
4565	5	4521	(4, 7)	M	
4570	29	6994	(6, 8)	TTH	29
4580	28	7571	(7, 9)	MW	52
4589	6	2748	(7, 8)	MWF	25
4632	25	4631	(0, 1)	MW	3
4641	7	2913	(9, 10)	MWF	7
4761	23	4123	(4, 6)	TTHF	70
4763	26	5322	(0, 1)	TTHF	81
4778	14	7016	(6, 9)	TTH	71
4846	19	8163	(11, 13)	TTH	81
4907	5	9811	(10, 13)	TTH	38 57
4934	7	846	(11, 13)	MWF	6
4949	25	447	(9, 11)	TTHF	
4970	25	2354	(3, 4)	MW	8
4975	28	2294	(0, 2)	TTH	68
4990	23	311	(13, 14)	TTHF	75
5010	7	7949	(5, 8)	MW	1
5034	6	6725	(12, 14)	MWF	32
5057	10	3897	(11, 12)	MWF	49
5070	1	3166	(7, 10)	TTH	23
5073	17	7309	(8, 10)	MWF	51
5098	19	4984	(13, 14)	MWF	69
5104	11	427	(0, 1)	TTH	
5119	2	5910	(8, 9)	TTHF	18
5148	19	1073	(4, 5)	MWF	61
5150	1	1190	(3, 6)	T	
5162	3	9427	(13, 14)	MWF	
5208	25	6423	(0, 2)	TTH	17
5257	26	5488	(7, 10)	TTH	86
5309	8	4061	(0, 2)	MW	8
5328	22	1410	(11, 13)	TTHF	
5348	4	68	(0, 2)	MWF	27
5379	4	7694	(10, 12)	MWF	
5386	8	7567	(12, 14)	TTHF	47
5440	2	3793	(10, 11)	TTHF	18
5444	27	3088	(11, 12)	TTHF	
5458	15	5111	(11, 13)	MW	7
5489	9	9441	(0, 2)	TTH	61
5511	9	3134	(4, 5)	MW	13 33
5568	20	4752	(12, 14)	TTH	80
5575	6	1822	(0, 1)	MWF	19
5587	3	5552	(2, 3)	MWF	24
5655	1	7609	(3, 6)	TH	
5691	22	1925	(6, 9)	TTH	79
5779	12	9914	(3, 4)	MWF	14
5801	5	524	(7, 8)	TTH	27
5803	19	1968	(0, 3)	TTH	71
5863	8	2806	(8, 10)	MW	31
5920	2	774	(0, 1)	MWF	5
6018	15	4153	(0, 1)	MWF	23
6023	30	1577	(0, 1)	MWF	75
6035	20	4180	(3, 5)	TTH	76
6058	3	6912	(9, 10)	MWF	36
6062	24	3378	(5, 7)	TTHF	21
6107	28	4520	(5, 6)	TTH	90
6138	4	500	(7, 9)	MW	35
6170	27	3143	(8, 10)	MWF	21
6201	18	2586	(9, 11)	TTHF	56
6262	16	5837	(10, 12)	MWF	
6294	20	333	(6, 8)	MWF	64
6310	14	4134	(0, 3)	MW	
6327	19	6237	(4, 7)	TTH	72
6447	21	2007	(0, 1)	MWF	
6500	7	5965	(13, 14)	TTH	39
6545	1	1855	(11, 12)	MW	
6628	13	7189	(2, 4)	TTH	
6708	17	298	(12, 14)	TTH	62
6710	24	1887	(10, 12)	TTH	31
6716	18	1448	(0, 3)	TTH	
6736	11	8307	(13, 14)	MWF	12
6757	20	8487	(9, 12)	MW	65
6767	27	6531	(0, 1)	MWF	7
6899	30	9920	(9, 10)	MWF	77
6935	24	5294	(13, 14)	TTH	78
6990	10	4088	(12, 14)	TTH	
6999	25	838	(13, 14)	MWF	25
7075	14	2567	(6, 8)	MWF	36
7095	28	7524	(10, 12)	MWF	54
7149	15	2685	(7, 10)	MW	8
7170	30	7304	(4, 5)	MWF	76
7219	13	8259	(9, 12)	TTH	49
7243	17	8876	(11, 13)	MWF	52
7283	28	4827	(13, 14)	MWF	78
7295	9	8392	(12, 14)	TTHF	55
7328	24	2350	(8, 9)	TTH	30
7368	10	5632	(0, 1)	WF	60
7401	6	6506	(9, 11)	TTHF	34
7421	21	8696	(9, 11)	MWF	
7434	19	743	(2, 3)	MWF	59
7440	22	6303	(9, 10)	MWF	66
7458	11	5356	(9, 12)	TTH	13
7513	18	4222	(9, 11)	MW	
7530	5	1135	(8, 9)	MWF	9
7565	14	4351	(9, 10)	MWF	37
7576	19	1379	(8, 10)	TTH	76
7609	5	5655	(0, 3)	F	86
7823	11	5807	(6, 7)	MWF	3
7836	5	3525	(12, 14)	MWF	20
7842	21	8504	(12, 13)	TTHF	72
7873	14	6326	(3, 5)	TTH	45 57
7886	24	488	(3, 6)	M	
7976	20	2053	(6, 8)	TTH	80
7982	20	2740	(13, 14)	MWF	67
7986	27	4069	(5, 6)	TTHF	44
7996	7	1608	(2, 3)	MW	5
8071	29	3170	(2, 5)	T	13
8088	17	5524	(2, 3)	MW	29
8097	29	5717	(2, 5)	F	96
8120	13	5437	(5, 8)	W	60
8125	13	4165	(0, 1)	TTH	45
8145	24	7263	(3, 4)	TTHF	21
8147	1	1731	(2, 4)	MW	
8162	23	8944	(8, 10)	MW	67
8193	22	6558	(6, 8)	MWF	65
8224	25	8387	(10, 12)	MW	16
8231	9	5718	(10, 11)	TTHF	53
8271	6	9597	(9, 11)	MW	
8287	10	6569	(7, 8)	MWF	48
8477	9	5908	(0, 1)	MWF	12
8515	27	3294	(0, 1)	TTH	60
8530	4	4297	(3, 4)	MWF	30
8593	12	6807	(0, 2)	MWF	13
8630	10	4265	(2, 3)	WF	62
8657	16	5357	(0, 1)	TTH	73
8703	28	5058	(3, 4)	TTHF	79
8740	20	8738	(0, 2)	MWF	58
8748	28	7008	(13, 14)	TTH	92
8756	1	4370	(13, 14)	MW	74
8797	12	3871	(12, 14)	TTH	45
8806	28	3124	(5, 6)	MWF	51
8827	7	1656	(0, 2)	TTH	7
8874	8	4626	(9, 11)	TTHF	44
8960	30	3332	(11, 13)	TTH	
9000	2	7912	(6, 7)	TTH	
9036	12	8121	(12, 13)	MWF	18
9089	7	4067	(2, 5)	F	42
9107	17	3425	(0, 1)	MWF	28
9147	11	6363	(13, 14)	TTH	19
9162	9	6274	(8, 10)	MW	42
9165	1	6595	(0, 2)	TTH	15
9176	13	9052	(5, 8)	M	30
9180	30	8109	(0, 3)	TTH	
9217	22	399	(11, 13)	MW	68
9239	26	5209	(0, 3)	MW	71
9271	16	994	(2, 4)	TTHF	
9280	1	8115	(9, 10)	MWF	29
9286	25	6631	(7, 9)	MW	4 38
9382	8	7676	(5, 8)	TTH	36
9403	1	8755	(7, 8)	MWF	11
9404	22	3017	(3, 5)	MWF	
9428	17	173	(2, 3)	TTHF	53
9443	10	3468	(4, 6)	MWF	25
9479	16	1383	(9, 11)	TTH	
9568	13	4477	(5, 6)	TTHF	
9613	17	3284	(4, 5)	MWF	37
9615	10	4845	(0, 3)	M	
9631	16	85	(5, 6)	MWF	52
9635	29	8058	(3, 6)	MW	4
9654	28	7580	(2, 4)	MW	45
9659	4	2353	(3, 5)	TTH	43
9686	24	8955	(0, 2)	TTH	19
9749	25	5576	(5, 6)	MW	
9784	2	8850	(12, 14)	TTHF	21
9828	19	9002	(8, 10)	MWF	63
9865	10	7110	(8, 11)	TTH	55
9912	12	8603	(0, 1)	TTH	33
9914	13	5779	(13, 14)	MWF	35
9984	24	1595	(0, 2)	MW	11 48
